"filename", "language", "Python", "XML", "Markdown", "YAML", "JSON", "comment", "blank", "total"
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_299.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_3.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_30.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_300.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_301.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_302.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_303.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_304.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_305.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_306.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_307.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_308.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_309.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_31.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_310.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_311.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_312.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_313.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_314.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_315.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_316.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_317.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_318.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_319.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_32.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_320.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_321.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_322.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_323.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_324.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_325.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_326.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_327.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_328.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_329.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_33.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_330.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_331.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_332.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_333.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_334.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_335.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_336.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_337.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_338.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_339.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_34.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_340.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_341.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_342.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_343.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_344.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_345.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_346.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_347.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_348.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_349.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_35.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_350.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_351.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_352.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_353.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_354.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_355.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_356.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_357.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_358.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_359.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_36.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_360.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_361.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_362.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_363.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_364.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_365.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_366.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_367.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_368.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_369.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_37.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_370.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_371.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_372.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_373.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_374.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_375.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_376.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_377.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_378.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_379.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_38.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_380.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_381.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_382.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_383.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_384.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_385.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_386.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_387.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_388.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_389.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_39.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_390.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_391.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_392.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_393.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_394.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_395.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_396.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_397.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_398.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_399.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_4.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_40.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_400.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_401.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_402.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_403.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_404.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_405.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_406.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_407.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_408.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_409.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_41.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_410.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_411.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_412.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_413.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_414.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_415.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_416.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_417.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_418.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_419.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_42.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_420.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_421.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_422.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_423.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_424.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_425.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_426.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_427.yml", "YAML", 0, 0, 0, 8, 0, 0, 1, 9
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_428.yml", "YAML", 0, 0, 0, 8, 0, 0, 1, 9
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_429.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_43.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_430.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_431.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_432.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_433.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_434.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_435.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_436.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_437.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_438.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_439.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_44.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_440.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_441.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_442.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_443.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_444.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_445.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_446.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_447.yml", "YAML", 0, 0, 0, 4, 0, 0, 0, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_448.yml", "YAML", 0, 0, 0, 2, 0, 0, 2, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_449.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_45.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_450.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_451.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_452.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_453.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_454.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_455.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_456.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_457.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_458.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_459.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_46.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_460.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_461.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_462.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_463.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_464.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_465.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_466.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\gpl-1.0-plus_467.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
